Store Name,Store Type,Street Number,Street Name,City,State,Zip Code,County,Latitude,Longitude
EASTSIDE GROCERY INC  ,Convenience Store,2021,N Goldenrod Rd,Orlando,FL,32807,ORANGE,0.0,0.0
Eat Fresh Cafe Llc.  ,Small Grocery Store,908,S Ivey Ln,Orlando,FL,32811,ORANGE,28.53025,-81.43443
Eat More Produce Farm Market  ,Fruits/Veg Specialty,1111,S Orlando Ave,Winter Park,FL,32789,ORANGE,28.58752,-81.36501
EATONVILLE GAS AND GROCERY  ,Convenience Store,318,E Kennedy Blvd,Eatonville,FL,32751,ORANGE,0.0,0.0
EBEN-EZER FOOD DEPOT  ,Small Grocery Store,6900,Silver Star Rd,Orlando,FL,32818,ORANGE,28.5775,-81.47447
EBEN-EZER FOOD DEPOT  ,Small Grocery Store,6900,Silver Star Rd,Orlando,FL,32818,ORANGE,28.5775,-81.47447
Echantillon Bakery  ,Convenience Store,5233,Old Winter Garden Road,Orlando,FL,32811,ORANGE,28.54051,-81.45056
ECKERD DRUGS  0039,Combination Grocery/Other,2532,W Colonial Dr # 0039,Orlando,FL,32804,ORANGE,0.0,0.0
ECKERD DRUGS  0287,Combination Grocery/Other,4792,S Kirkman Rd,Orlando,FL,32811,ORANGE,0.0,0.0
ECKERD DRUGS  2039,Combination Grocery/Other,4711,BABCOCK ST NE,PALM BAY,FL,32905,ORANGE,0.0,0.0
ECKERD DRUGS  3241,Combination Grocery/Other,7451,E Colonial Dr,Orlando,FL,32807,ORANGE,0.0,0.0
ECKERD DRUGS  0216,Combination Grocery/Other,14035,W COLONIAL DR,ORLANDO,FL,34711,ORANGE,0.0,0.0
ECKERD DRUGS  3355,Combination Grocery/Other,5300,S John Young Pkwy,Orlando,FL,32839,ORANGE,0.0,0.0
ECKERD DRUGS  0288,Combination Grocery/Other,670,Lee Rd # 0288,Orlando,FL,32810,ORANGE,0.0,0.0
ECKERD DRUGS  3524,Combination Grocery/Other,3524,LAKE UNDERHILL RD,ORLANDO,FL,32803,ORANGE,0.0,0.0
ECKERD DRUGS  2694,Combination Grocery/Other,4434,Curry Ford Rd,Orlando,FL,32812,ORANGE,0.0,0.0
ECKERD DRUGS  0285,Combination Grocery/Other,5160,S Conway Rd # 0285,Orlando,FL,32812,ORANGE,0.0,0.0
ECKERD DRUGS  0030,Combination Grocery/Other,3000,Curry Ford Rd # 0030,Orlando,FL,32806,ORANGE,0.0,0.0
ECKERD DRUGS  2075,Combination Grocery/Other,7390,Curry Ford Rd # 2075,Orlando,FL,32822,ORANGE,0.0,0.0
ECKERD DRUGS  2652,Combination Grocery/Other,5402,Central Florida Pkwy,Orlando,FL,32821,ORANGE,0.0,0.0
ECKERD DRUGS  3330,Combination Grocery/Other,12145,S Apopka Vineland Rd # 3330,Orlando,FL,32836,ORANGE,0.0,0.0
ECKERD DRUGS  2850,Combination Grocery/Other,12339,S Obt Trl,Orlando,FL,32837,ORANGE,0.0,0.0
ECKERD DRUGS  0034,Combination Grocery/Other,665,W Lancaster Rd,Orlando,FL,32809,ORANGE,0.0,0.0
ECKERD DRUGS  3042,Combination Grocery/Other,3010,Hunters Creek Blvd,Orlando,FL,32837,ORANGE,0.0,0.0
ECKERD DRUGS  0230,Combination Grocery/Other,6217,Silver Star Rd # 0230,Orlando,FL,32808,ORANGE,0.0,0.0
ECKERD DRUGS  0282,Combination Grocery/Other,10952,E Colonial Dr # 0282,Orlando,FL,32817,ORANGE,0.0,0.0
ECKERD DRUGS  0082,Combination Grocery/Other,2201,Edgewater Dr # 0082,Orlando,FL,32804,ORANGE,0.0,0.0
ECKERD DRUGS  0041,Combination Grocery/Other,2061,Aloma Ave # 0041,Winter Park,FL,32792,ORANGE,0.0,0.0
ECKERD DRUGS  2833,Combination Grocery/Other,10051,University Blvd # 2833,Orlando,FL,32817,ORANGE,0.0,0.0
ECKERD DRUGS  3283,Combination Grocery/Other,2351,S Hiawassee Rd # 3283,Orlando,FL,32835,ORANGE,0.0,0.0
ECKERD DRUGS  0292,Combination Grocery/Other,1569,N US 441,APOPKA,FL,32712,ORANGE,0.0,0.0
ECKERD DRUGS  3129,Combination Grocery/Other,8981,Conroy Windermere Rd # 3129,Orlando,FL,32835,ORANGE,0.0,0.0
ECKERD DRUGS  2787,Combination Grocery/Other,737,S Orange Blossom Trl # 2787,Apopka,FL,32703,ORANGE,0.0,0.0
ECKERD DRUGS  3551,Combination Grocery/Other,5700,N Hiawassee Rd # 3551,Orlando,FL,32810,ORANGE,0.0,0.0
ECKERD DRUGS  0189,Combination Grocery/Other,1201,E Colonial Dr # 0189,Orlando,FL,32803,ORANGE,0.0,0.0
ECKERD DRUGS  2681,Combination Grocery/Other,5760,N Orange Blossom Trl # 2681,Orlando,FL,32810,ORANGE,0.0,0.0
ECKERD DRUGS  3040,Combination Grocery/Other,7599,W Sand Lake Rd # 3040,Orlando,FL,32819,ORANGE,0.0,0.0
ECONOMY FARMER'S MARKET  ,Fruits/Veg Specialty,2215,W Oak Ridge Rd,Orlando,FL,32809,ORANGE,28.47247,-81.40851
Economy Farmer's Market Inc.  ,Medium Grocery Store,1901,W Oak Ridge Rd,Orlando,FL,32809,ORANGE,28.4725,-81.40495
ECONOMY FISH MARKET  ,Seafood Specialty,646,W Church St,Orlando,FL,32805,ORANGE,0.0,0.0
ECONOMY FISH MARKET  ,Seafood Specialty,646,W Church St,Orlando,FL,32805,ORANGE,28.5401,-81.38827
ECONOMY FOOD MARKET  ,Convenience Store,2374,W Oakridge Rd,Orlando,FL,32809,ORANGE,0.0,0.0
Edgewater Food Mart  ,Convenience Store,7155,Edgewater Dr,Orlando,FL,32810,ORANGE,28.62177,-81.43842
Eiffel Bakery  ,Bakery Specialty,5660,Curry Ford Rd,Orlando,FL,32822,ORANGE,28.52387,-81.31153
El Alacran Supermarket  ,Medium Grocery Store,1717,W Oak Ridge Rd,Orlando,FL,32809,ORANGE,28.47314,-81.40172
El Alacran Supermarket  ,Medium Grocery Store,1717,W Oak Ridge Rd,Orlando,FL,32809,ORANGE,28.47314,-81.40172
EL BODEGON CARIBENO  ,Medium Grocery Store,1234,W Michigan St,Orlando,FL,32805,ORANGE,0.0,0.0
"EL BODEGON LATINO, INC.  ",Medium Grocery Store,4140,Curry Ford Rd,Orlando,FL,32806,ORANGE,0.0,0.0
EL BRAVO SUPERMARKET  ,Supermarket,5789,Curry Ford Rd,Orlando,FL,32822,ORANGE,28.52288,-81.30825
EL COQUI MARKET  ,Unknown,4318,S Semoran Blvd,Orlando,FL,32822,ORANGE,0.0,0.0
EL COQUI MARKET  ,Small Grocery Store,4318,S Semoran Blvd,Orlando,FL,32822,ORANGE,0.0,0.0
EL GALLO UNO SUPERMARKET  ,Large Grocery Store,475,W Silver Star Rd,Ocoee,FL,34761,ORANGE,28.57368,-81.55056
EL GRANDE SUPERMARKET  ,Medium Grocery Store,11741,S ORANGE BLOSSOM TRAIL,ORLANDO,FL,32837,ORANGE,28.39546,-81.40447
"EL GRANDE SUPERMARKET, INC  ",Supermarket,11741,S OBT,ORLANDO,FL,32837,ORANGE,0.0,0.0
EL KORITA MARKET LLC  ,Convenience Store,925,S Orange Blossom Trl Ste 6,Apopka,FL,32703,ORANGE,28.66677,-81.48672
El Mercardo Popular  ,Convenience Store,423,W Lancaster Rd,Orlando,FL,32809,ORANGE,28.46544,-81.38226
EL MUNDO SUPERMARKET  ,Convenience Store,3090,Aloma Ave Ste 145,Winter Park,FL,32792,ORANGE,28.60413,-81.3083
EL MUNDO SUPERMARKET INC.  ,Medium Grocery Store,3090,ALOMA AVE #145,WINTER PK,FL,32792,ORANGE,0.0,0.0
El Ranchito Meat Market  ,Medium Grocery Store,5214,Satel Dr,Orlando,FL,32810,ORANGE,28.60662,-81.41009
El Rey Supermarket  ,Large Grocery Store,2441,E Semoran Blvd,Apopka,FL,32703,ORANGE,28.67392,-81.46533
EL SHADAI CARIBBEAN MARKET  ,Small Grocery Store,5625,S ORANGE BLOSSOM TRL,ORLANDO,FL,32839,ORANGE,0.0,0.0
El Torito Linares Supermarket  ,Convenience Store,12962,W Colonial Dr,Winter Garden,FL,34787,ORANGE,28.55109,-81.57493
EL TORITO SUPERMARKET  ,Convenience Store,12962,W Colonial Dr,Winter Garden,FL,34787,ORANGE,28.55109,-81.57493
EL TORO SUPERMARKET INC  ,Convenience Store,5625,S ORANGE BLOSSOM TRAIL,ORLANDO,FL,32839,ORANGE,28.47729,-81.39666
Elio Diaz Ice Cream Truck  ,Delivery Route,4119,Ortisi Dr,Orlando,FL,32822,ORANGE,28.49418,-81.27419
ELITE FOOD SERVICE  ,Delivery Route,210 N,GOLDENROD ROAD,ORLANDO,FL,32807,ORANGE,0.0,0.0
"ELITE PRODUCE, INC  ",Medium Grocery Store,1808,E Semoran Blvd,Apopka,FL,32703,ORANGE,28.67285,-81.47594
EMILES QUALITY FISH MARKET  ,Seafood Specialty,240,W Main St,Apopka,FL,32703,ORANGE,0.0,0.0
EMILYS VEGETABLE GARDEN  ,Fruits/Veg Specialty,7612,Sun Vista Way,Orlando,FL,32822,ORANGE,0.0,0.0
Enson Market ,Super Store,5132,W Colonial Dr,Orlando,FL,32808,ORANGE,28.55033,-81.45045
Enson Market Inc.  ,Combination Grocery/Other,5132,W Colonial Dr,Orlando,FL,32808,ORANGE,28.55059,-81.45044
ENTENMANN'S 6442,Bakery Specialty,2810,CURRY FORD RD,ORLANDO,FL,32806,ORANGE,28.52409,-81.34698
ERL FOOD CENTER CORP  ,Small Grocery Store,3090,Aloma Ave Ste 145,Winter Park,FL,32792,ORANGE,28.60413,-81.3083
EUROPEAN DELI  ,Small Grocery Store,6807,S Orange Ave,Orlando,FL,32809,ORANGE,28.46401,-81.3672
EVA LOTTO & FOOD  ,Convenience Store,717,N Hiawassee Rd,Orlando,FL,32818,ORANGE,28.55297,-81.47587
EVA LOTTO & FOOD  ,Convenience Store,717,N Hiawassee Rd,Orlando,FL,32818,ORANGE,28.55297,-81.47587
EVA LOTTO & FOOD  ,Convenience Store,717,N Hiawassee Rd,Orlando,FL,32818,ORANGE,28.55297,-81.47587
EVA'S LOTTO & FOOD  ,Convenience Store,717,N Hiawassee Rd,Orlando,FL,32818,ORANGE,0.0,0.0
Evans Food Mart  ,Convenience Store,8040,E Colonial Dr,Orlando,FL,32807,ORANGE,28.56818,-81.27823
Evans Food Mart  ,Convenience Store,971,N Goldenrod Rd,Orlando,FL,32807,ORANGE,28.55555,-81.28594
Evans Food Mart  ,Convenience Store,4024,S Conway Rd,Orlando,FL,32812,ORANGE,28.49466,-81.33099
Evans Food Mart  ,Convenience Store,971,N Goldenrod Rd,Orlando,FL,32807,ORANGE,28.55555,-81.28594
Evans Food Mart  ,Convenience Store,1792,N Chickasaw Trl,Orlando,FL,32825,ORANGE,28.56751,-81.27786
Evans Food Mart Inc  ,Convenience Store,8040,E Colonial Dr,Orlando,FL,32807,ORANGE,28.56818,-81.27823
Evcon Filipino Oriental Store  ,Convenience Store,9251,S Orange Blossom Trl,Orlando,FL,32837,ORANGE,28.42787,-81.40469
Everest Market  ,Convenience Store,2000,Falcon Trace Blvd,Orlando,FL,32837,ORANGE,28.362,-81.40168
Everest Market 154,Convenience Store,2000,Falcon Trace Blvd,Orlando,FL,32837,ORANGE,28.36193,-81.40315
EXPRESS WAY  ,Convenience Store,520,S Orange Blossom Trl,Orlando,FL,32805,ORANGE,28.53644,-81.39729
EXPRESSWAY MART  ,Convenience Store,520,S Orange Blossom Trl,Orlando,FL,32805,ORANGE,0.0,0.0
EZ DISCOUNT BEVERAGE  ,Convenience Store,1500,Wurst Rd Ste 2,Ocoee,FL,34761,ORANGE,0.0,0.0
EZ Discount Beverage  ,Convenience Store,1500,Wurst Rd,Ocoee,FL,34761,ORANGE,28.58551,-81.52543
Ez Gas Express  ,Convenience Store,4845,N Orange Blossom Trl,Orlando,FL,32810,ORANGE,28.60244,-81.41862
EZ PRIZE 1 INC  ,Convenience Store,4035,W Oak Ridge Rd,Orlando,FL,32809,ORANGE,28.47231,-81.42796
EZ PRIZE 1 INC  ,Convenience Store,4035,W Oak Ridge Rd,Orlando,FL,32809,ORANGE,28.47231,-81.42796
EZ WAY FOOD & BEVERAGE  ,Convenience Store,2161,N Park Ave,Winter Park,FL,32789,ORANGE,0.0,0.0
F & M FOOD MART  ,Convenience Store,95,Center St,Winter Garden,FL,34787,ORANGE,0.0,0.0
F & S Fuel Llc  ,Convenience Store,2900,S Rio Grande Ave,Orlando,FL,32805,ORANGE,28.51233,-81.40121
F & T FOOD MARKET  ,Convenience Store,3702,S Conway Rd,Orlando,FL,32812,ORANGE,0.0,0.0
F I O MARKET  ,Unknown,1107,W Church St,Orlando,FL,32805,ORANGE,0.0,0.0
Fabis Ice Cream  ,Delivery Route,1810,Cassingham Cir,Ocoee,FL,34761,ORANGE,28.57081,-81.51283
FACF FOOD STORE-APOPKA  ,Unknown,819,S Park Ave,Apopka,FL,32703,ORANGE,0.0,0.0
FAIR FOOD & BEVERAGE  ,Convenience Store,1235,W Fairbanks Ave,Orlando,FL,32804,ORANGE,0.0,0.0
FAIR FOOD & BEVERAGE INC.  ,Convenience Store,1235,W Fairbanks Ave,Orlando,FL,32804,ORANGE,0.0,0.0
FAIRBANKS FOOD MART  ,Convenience Store,2240,W Fairbanks Ave,Winter Park,FL,32789,ORANGE,0.0,0.0
Fairbanks Food Mart  ,Convenience Store,2240,W Fairbanks Ave,Winter Park,FL,32789,ORANGE,28.59304,-81.37971
Falcon Trace Market  ,Convenience Store,2000,Falcon Trace Blvd,Orlando,FL,32837,ORANGE,28.36193,-81.40315
Family Dollar 6006,Combination Grocery/Other,11334,S Orange Blossom Trl,Orlando,FL,32837,ORANGE,28.40082,-81.40475
Family Dollar 711,Combination Grocery/Other,5997,Edgewater Dr,Orlando,FL,32810,ORANGE,28.61114,-81.41625
Family Dollar 614,Combination Grocery/Other,1340,W Gore St,Orlando,FL,32805,ORANGE,28.53106,-81.39833
Family Dollar 6196,Combination Grocery/Other,2200,Bruton Blvd,Orlando,FL,32805,ORANGE,28.51764,-81.42614
Family Dollar 1989,Combination Grocery/Other,4073,W Oak Ridge Rd,Orlando,FL,32809,ORANGE,28.4723,-81.42835
Family Dollar 6363,Combination Grocery/Other,4076,N Goldenrod Rd,Winter Park,FL,32792,ORANGE,28.5994,-81.28672
Family Dollar 797,Combination Grocery/Other,750,S Goldenrod Rd,Orlando,FL,32822,ORANGE,28.53563,-81.28587
Family Dollar 2583,Combination Grocery/Other,4524,S Orange Blossom Trl,Orlando,FL,32839,ORANGE,28.49771,-81.39694
Family Dollar 6536,Combination Grocery/Other,5401,W Colonial Dr,Orlando,FL,32808,ORANGE,28.55261,-81.45322
Family Dollar 2009,Combination Grocery/Other,9,W Silver Star Rd,Ocoee,FL,34761,ORANGE,28.57388,-81.54433
Family Dollar 2849,Combination Grocery/Other,2641,N Hiawassee Rd,Orlando,FL,32818,ORANGE,28.57866,-81.47593
FAMILY DOLLAR 7052,Combination Grocery/Other,3015,S Rio Grande Ave,Orlando,FL,32805,ORANGE,28.5106,-81.40112
Family Dollar 3330,Combination Grocery/Other,1011,S Dillard St,Winter Garden,FL,34787,ORANGE,28.55247,-81.58347
Family Dollar 465,Combination Grocery/Other,737,S Orange Blossom Trl,Apopka,FL,32703,ORANGE,28.66942,-81.49148
Family Dollar 8193,Combination Grocery/Other,4511,N Pine Hills Rd,Orlando,FL,32808,ORANGE,28.5972,-81.45136
Family Dollar 7841,Combination Grocery/Other,110,N Kirkman Rd,Orlando,FL,32811,ORANGE,28.54359,-81.45839
Family Dollar 8160,Combination Grocery/Other,14254,E Colonial Dr,Orlando,FL,32826,ORANGE,28.56524,-81.17395
Family Dollar 7834,Combination Grocery/Other,334,W Main St,Apopka,FL,32712,ORANGE,28.67759,-81.51899
Family Dollar 8753,Combination Grocery/Other,13804,Landstar Blvd,Orlando,FL,32824,ORANGE,28.36762,-81.36692
Family Dollar 9259,Combination Grocery/Other,918,W Colonial Dr,Orlando,FL,32804,ORANGE,28.55274,-81.3924
Family Dollar 10039,Combination Grocery/Other,2041,Americana Blvd,Orlando,FL,32839,ORANGE,28.4864,-81.40686
Family Dollar 10040,Combination Grocery/Other,104,W Wetherbee Rd,Orlando,FL,32824,ORANGE,28.39256,-81.37639
Family Dollar 10506,Combination Grocery/Other,111,E Kennedy Blvd,Eatonville,FL,32751,ORANGE,28.61835,-81.38376
Family Dollar 2813,Combination Grocery/Other,2712,N Pine Hills Rd,Orlando,FL,32808,ORANGE,28.57879,-81.45155
Family Dollar 11164,Combination Grocery/Other,1403,Wurst Rd,Ocoee,FL,34761,ORANGE,28.58558,-81.5257
Family Dollar 11271,Combination Grocery/Other,1025,N Apopka Vineland Rd,Orlando,FL,32818,ORANGE,28.55649,-81.48978
Family Dollar 8753,Combination Grocery/Other,13804,Landstar Blvd,Orlando,FL,32824,ORANGE,28.36762,-81.36692
Family Dollar 10640,Combination Grocery/Other,4296,Columbia St,Orlando,FL,32811,ORANGE,28.52694,-81.43332
Family Dollar 10660,Combination Grocery/Other,20836,SR 520,Christmas,FL,32709,ORANGE,28.53235,-81.07692
Family Dollar 2813,Combination Grocery/Other,2712,N Pine Hills Rd,Orlando,FL,32808,ORANGE,28.57879,-81.45155
Family Dollar 11521,Combination Grocery/Other,6412,Hoffner Ave,Orlando,FL,32822,ORANGE,28.48067,-81.29742
Family Dollar 11555,Combination Grocery/Other,1420,N Dean Rd,Orlando,FL,32825,ORANGE,28.56386,-81.24486
Family Dollar 11832,Combination Grocery/Other,6325,N Orange Blossom Trl,Orlando,FL,32810,ORANGE,28.61324,-81.43288
Family Dollar 12248,Combination Grocery/Other,1489,S Orange Blossom Trl,Apopka,FL,32703,ORANGE,28.6557,-81.47139
Family Dollar 12250,Combination Grocery/Other,6410,Clarcona Ocree Rd,Orlando,FL,32810,ORANGE,28.61157,-81.46908
Family Dollar 12329,Combination Grocery/Other,4608,E Michigan St,Orlando,FL,32812,ORANGE,28.51325,-81.33036
Family Dollar 12307,Combination Grocery/Other,4969,Old Winter Garden Rd,Orlando,FL,32811,ORANGE,28.54305,-81.44683
Family Dollar 13558,Combination Grocery/Other,1531,E Silver Star Rd,Ocoee,FL,34761,ORANGE,28.57204,-81.51904
Family Dollar Store 4368,Combination Grocery/Other,2532,W Colonial Dr,Orlando,FL,32804,ORANGE,28.55267,-81.41208
Family Dollar Store 5111,Combination Grocery/Other,2900,Curry Ford Rd,Orlando,FL,32806,ORANGE,28.52412,-81.34609
Family Dollar Store 6875,Combination Grocery/Other,7115,E Colonial Dr,Orlando,FL,32807,ORANGE,28.56749,-81.29263
Family Dollar Store 7708,Combination Grocery/Other,2360,W Oak Ridge Rd,Orlando,FL,32809,ORANGE,28.47236,-81.41024
Family Dollar Store 7931,Combination Grocery/Other,930,Lee Rd,Orlando,FL,32810,ORANGE,28.60571,-81.39611
Family Dollar Store 8067,Combination Grocery/Other,17438,E Colonial Dr,Orlando,FL,32820,ORANGE,28.55799,-81.12124
Family Dollar Store 8042,Combination Grocery/Other,3794,S Goldenrod Rd,Orlando,FL,32822,ORANGE,28.49303,-81.28555
Family Dollar Store 8428,Combination Grocery/Other,7210,W Colonial Dr,Orlando,FL,32818,ORANGE,28.55201,-81.47958
Family Dollar Store 2839,Combination Grocery/Other,701,S Semoran Blvd,Orlando,FL,32807,ORANGE,28.5345,-81.31037
Family Dollar Store 8511,Combination Grocery/Other, ,State Rd 436,Winter Park,FL,32792,ORANGE,28.61145,-81.30917
Family Dollar Store 8634,Combination Grocery/Other,1319,Rock Springs Rd,Apopka,FL,32712,ORANGE,28.70307,-81.50917
Family Dollar Store 735,Combination Grocery/Other,645,W Lancaster Rd,Orlando,FL,32809,ORANGE,28.46544,-81.38557
Family Dollar Store 10230,Combination Grocery/Other,7113,S Orange Blossom Trl,Orlando,FL,32809,ORANGE,28.46227,-81.39745
Family Dollar Store 10496,Combination Grocery/Other,3077,N Orange Blossom Trl,Zellwood,FL,32798,ORANGE,28.78551,-81.62463
Family Food Center & Grocery  ,Convenience Store,734,S Central Ave,Apopka,FL,32703,ORANGE,28.66862,-81.51154
FAMILY FOOD DISTRIBUTORS  ,Supermarket,1335,W WASHINGTON ST,ORLANDO,FL,32805,ORANGE,28.54387,-81.39848
Family Food Meat And Produce  ,Medium Grocery Store,1350,W Gore St,Orlando,FL,32805,ORANGE,28.53045,-81.39851
Family Food Meat And Produce  ,Medium Grocery Store,1350,W Gore St,Orlando,FL,32805,ORANGE,28.53045,-81.39851
FAMILY FOOD SUPERMARKET  ,Supermarket,1350,W Gore St,Orlando,FL,32805,ORANGE,28.53106,-81.39854
FAMILY FOODS  ,Supermarket,4511,N Pine Hills Rd,Orlando,FL,32808,ORANGE,28.5972,-81.45136
FAMILY FOODS  ,Large Grocery Store,1335,W Washington St,Orlando,FL,32805,ORANGE,28.54387,-81.39848
FAMILY FOODS  ,Supermarket,2200,Bruton Blvd,Orlando,FL,32805,ORANGE,28.51764,-81.42614
FAMILY FOODS DIST & RETAIL  ,Supermarket,1335,W WASHINGTON ST,ORLANDO,FL,32805,ORANGE,0.0,0.0
Family Fun Times  ,Delivery Route,10350,Kapok Ct,Orlando,FL,32817,ORANGE,28.58545,-81.23862
FAMOUS FOOD STORE 1  ,Convenience Store,717,N Hiawassee Rd,Orlando,FL,32818,ORANGE,0.0,0.0
Fancy Fruit &  Produce  ,Super Store,10672,E Colonial Dr,Orlando,FL,32817,ORANGE,28.56915,-81.2283
Fancy Fruit & Produce  ,Super Store,7053,S Orange Blossom Trl,Orlando,FL,32809,ORANGE,28.46389,-81.39558
FANCY FRUIT AND PRODUCE  ,Super Store,2211,S Goldenrod Rd,Orlando,FL,32822,ORANGE,28.51731,-81.28953
Fancy Fruit And Produce of West Metro  ,Super Store,7192,W Colonial Dr,Orlando,FL,32818,ORANGE,28.55195,-81.47876
Farm Fresh Produce  ,Fruits/Veg Specialty,3380,North Orange Blossom Trail,Zellwood,FL,32798,ORANGE,28.7178,-81.5906
FARMER'S LAND  ,Large Grocery Store,7305,Curry Ford Rd,Orlando,FL,32822,ORANGE,0.0,0.0
Farmers Market Food Express  ,Convenience Store,11701,International Dr,Orlando,FL,32821,ORANGE,28.39583,-81.46387
FARMERS OUTLET  ,Food Buying Co-op,7575,University Blvd,Winter Park,FL,32792,ORANGE,0.0,0.0
FARMERS OUTLET  ,Combination Grocery/Other,7575,University Blvd,Winter Park,FL,32792,ORANGE,28.59755,-81.28498
FARMERS OUTLET II  ,Fruits/Veg Specialty,2225,S Goldenrod Rd,Orlando,FL,32822,ORANGE,0.0,0.0
FARMERS OUTLET IV  ,Fruits/Veg Specialty,7575,University Blvd,Winter Park,FL,32792,ORANGE,0.0,0.0
Farmers Seafood  ,Small Grocery Store,5151,S Orange Blossom Trl,Orlando,FL,32839,ORANGE,28.48628,-81.39675
FAST N FRIENDLY SUP MKT  ,Medium Grocery Store,1236,36th St,Orlando,FL,32805,ORANGE,0.0,0.0
FATHER & SON BEVERAGE DISCOUNT  ,Small Grocery Store,5808,LAKE UNDERHILL ROAD,ORLANDO,FL,32807,ORANGE,0.0,0.0
FATHERS AMOCO FOOD STORE  ,Convenience Store,13697,W Colonial Dr,Winter Garden,FL,34787,ORANGE,0.0,0.0
FC Food Mart  ,Convenience Store,8515,Forest City Rd,Orlando,FL,32810,ORANGE,28.6344,-81.4149
FCH Retail LLC  ,Supermarket,5637,S Orange Ave,Orlando,FL,32809,ORANGE,28.4762,-81.36928
Fiesta Mexico  ,Medium Grocery Store,1346,E Semoran Blvd,Apopka,FL,32703,ORANGE,28.67257,-81.48501
Fiesta Mexico  ,Medium Grocery Store,1346,E Semoran Blvd,Apopka,FL,32703,ORANGE,28.67257,-81.48501
FIL-AM ORIENTAL FOOD STORE  ,Unknown,11500,E Colonial Dr # A-22,Orlando,FL,32817,ORANGE,0.0,0.0
FINA FOOD MART  ,Convenience Store,6217,Silver Star Rd,Orlando,FL,32808,ORANGE,0.0,0.0
FINA FOOD MART  ,Convenience Store,6217,Silver Star Rd,Orlando,FL,32808,ORANGE,0.0,0.0
Finer Gourmet Foods Inc  ,Delivery Route,2164,Platium Rd,Apopka,FL,32703,ORANGE,28.64365,-81.46998
First & Fresh 6218,Combination Grocery/Other,6218,W Colonial Dr,Orlando,FL,32808,ORANGE,28.55199,-81.46634
First And Fresh  ,Combination Grocery/Other,820,W Church St,Orlando,FL,32805,ORANGE,28.54,-81.39196
"First Green Market, Inc.  ",Medium Grocery Store,5092,North Ln,Orlando,FL,32808,ORANGE,28.59633,-81.44975
FIRST STOP FOOD MARKET INC  ,Convenience Store,1442,N Pine Hills Rd,Orlando,FL,32808,ORANGE,0.0,0.0
First Store Inc  ,Convenience Store,4077,Columbia St,Orlando,FL,32811,ORANGE,28.52701,-81.42751
FIRST USA FOOD STORES INC  ,Convenience Store,3460,Edgewater Dr,Orlando,FL,32804,ORANGE,0.0,0.0
FIVE-OH ORLANDO FARMERS MARKET  ,Farmers' Market,5744,E COLONIAL DR,ORLANDO,FL,32807,ORANGE,28.55979,-81.30686
Fk Gas & Food  ,Convenience Store,2172,Silver Star Rd,Orlando,FL,32804,ORANGE,28.57813,-81.40976
FLEMING'S PREMIUM PRODUCE  ,Fruits/Veg Specialty,3501,Old Winter Garden Rd Ste 104,Orlando,FL,32805,ORANGE,0.0,0.0
Flo Food & Lotto  ,Convenience Store,2012,S Orange Blossom Trl,Orlando,FL,32805,ORANGE,28.52034,-81.39747
FLORIDA GROCERY  ,Combination Grocery/Other,451,W Silver Star Rd,Ocoee,FL,34761,ORANGE,0.0,0.0
Florida Nutrition Sales 19,Medium Grocery Store,6218,W Colonial Dr,Orlando,FL,32808,ORANGE,28.5513,-81.46574
Florida Nutrition Sales 20,Medium Grocery Store,820,W Church St,Orlando,FL,32805,ORANGE,28.54,-81.39196
FLORIDITA CONVENIENCE STORE  ,Convenience Store,2403,W Oak Ridge Rd,Orlando,FL,32809,ORANGE,0.0,0.0
FLOWER'S BAKERY THRIFT #4628  ,Bakery Specialty,2732,S Chickasaw Trl,Orlando,FL,32829,ORANGE,0.0,0.0
FLOWER'S BAKERY THRIFT STORE 4616  ,Bakery Specialty,2507,N Hiawassee Rd,Orlando,FL,32818,ORANGE,0.0,0.0
FLOWER'S BAKERY THRIFT STORE 4622  ,Bakery Specialty,6060,S Orange Ave,Orlando,FL,32809,ORANGE,0.0,0.0
FLOWERS BAKERY  4687,Bakery Specialty,2507,N Hiawassee Rd # 4687,Orlando,FL,32818,ORANGE,0.0,0.0
FLOWERS BAKERY  4683,Bakery Specialty,6800,Hanging Moss Rd # 4683,Orlando,FL,32807,ORANGE,0.0,0.0
FLOWERS BAKERY  4684,Bakery Specialty,6800,HANGING MOSS RD,WINTER PARK,FL,32807,ORANGE,0.0,0.0
FLOWERS BAKERY 50000032,Bakery Specialty,2507,N Hiawassee Rd,Orlando,FL,32818,ORANGE,28.57601,-81.476
FLOWERS BAKERY #4636  ,Bakery Specialty,6800,HANGING MOSS RD,WINTER PARK,FL,32814,ORANGE,0.0,0.0
FLOWERS BAKERY #50000031  ,Bakery Specialty,6800,HANGING MOSS RD,WINTER PARK,FL,32807,ORANGE,0.0,0.0
FLOWERS BAKERY #50000032  ,Bakery Specialty,2507,N Hiawassee Rd,Orlando,FL,32818,ORANGE,0.0,0.0
Flowers Bakery Outlet 0031,Bakery Specialty,6800,HANGING MOSS RD,WINTER PARK,FL,32792,ORANGE,28.6201,-81.31135
Flowers Bakery Outlet 751,Bakery Specialty,8580,E Colonial Dr,Orlando,FL,32817,ORANGE,28.56819,-81.27115
Flowers Bakery Outlet 32,Bakery Specialty,4301,N Pine Hills Rd,Orlando,FL,32808,ORANGE,28.59543,-81.45139
